,Unnamed: 0,bug_id,at_1,at_2,at_3,at_4,at_5,at_10,component,assignees,author,chosen,similar_bug,jaccard_score,history_at_1,history_at_2,history_at_3,history_at_4,history_at_5,history_at_6,history_at_7,history_at_8,history_at_9,history_at_10,history_at_1_v,history_at_2_v,history_at_3_v,history_at_4_v,history_at_5_v,history_at_6_v,history_at_7_v,history_at_8_v,history_at_9_v,history_at_10_v,code_at_1,code_at_2,code_at_3,code_at_4,code_at_5,code_at_6,code_at_7,code_at_8,code_at_9,code_at_10,code_at_1_v,code_at_2_v,code_at_3_v,code_at_4_v,code_at_5_v,code_at_6_v,code_at_7_v,code_at_8_v,code_at_9_v,code_at_10_v,api_at_1,api_at_2,api_at_3,api_at_4,api_at_5,api_at_6,api_at_7,api_at_8,api_at_9,api_at_10,api_at_1_v,api_at_2_v,api_at_3_v,api_at_4_v,api_at_5_v,api_at_6_v,api_at_7_v,api_at_8_v,api_at_9_v,api_at_10_v,report_time
98,5772,303163,1,1,1,1,1,1,JDT-UI,Markus Keller,Markus Keller,Markus Keller,177749,0.6363636363636364,Dani Megert,Martin Aeschlimann,JDT-UI-Inbox,Markus Keller,Benno Baumgartner,Tobias Widmer,Dirk Baeumer,Tom Hofmann,Erich Gamma,Adam Kiezun,2.629513785703145,2.4938448787648704,2.478692996768757,2.339216663625274,2.0869504711586844,1.4737756172617136,1.374868077268838,1.3016836927013289,0.9327190384852126,0.7989294500091971,Markus Keller,Dani Megert,Martin Aeschlimann,Benno Baumgartner,teicher,Tobias Widmer,Raksha Vasisht,Dirk Baeumer,Erich Gamma,Claude Knaus,1.1786685570291702,0.9002522939549001,0.36014267236857145,0.3514338315868599,0.3484903837591118,0.30199900541149755,0.3007998269776707,0.29201414737643394,0.27592837273695153,0.2718756023101657,Benno Baumgartner,Dani Megert,Markus Keller,Martin Aeschlimann,Tobias Widmer,teicher,Dirk Baeumer,Adam Kiezun,Erich Gamma,Christof Marti,354.9187433836991,303.8784251488312,228.3884944397069,126.82169294357658,90.07406598743937,76.10864799668403,67.49625561388517,58.74138412446255,46.561188310255076,44.94319763036739,2010-02-18 10:28:25
99,5773,303313,1,1,1,1,1,1,JDT-UI,Markus Keller,Markus Keller,Markus Keller,163806,0.04130434782608696,Markus Keller,Martin Aeschlimann,Dani Megert,JDT-UI-Inbox,Benno Baumgartner,Dirk Baeumer,Tobias Widmer,Adam Kiezun,Tom Hofmann,Erich Gamma,249.08212129307245,213.0271409273783,209.27436729205294,169.88791681573974,162.66860054937808,151.38172301689153,131.56675443459258,72.92143269669171,72.83936039613567,71.2603613023428,Markus Keller,Dani Megert,Martin Aeschlimann,Dirk Baeumer,Benno Baumgartner,teicher,Raksha Vasisht,Tobias Widmer,Kai-Uwe Maetzel,Adam Kiezun,129.84781788195752,109.32490819435915,38.62850795821474,32.161631415941386,25.307525626350586,24.430102746657663,23.22201608601806,21.72654302449082,20.575940331569733,16.49556045901667,Dani Megert,Markus Keller,Martin Aeschlimann,Benno Baumgartner,Tobias Widmer,teicher,Dirk Baeumer,Darin Wright,Adam Kiezun,Claude Knaus,863.1049105293395,717.0257414293477,201.87236507211102,128.9274913905372,100.43429631308642,97.77544198906506,92.78026926708763,79.36716022755489,73.98206897139949,53.80717152708078,2010-02-19 14:08:11
360,6034,341604,1,1,1,1,1,1,Platform-UI,Dani Megert,Dani Megert,Dani Megert,93552,0.09473684210526316,Martin Aeschlimann,Dani Megert,Dirk Baeumer,Kai-Uwe Maetzel,Tomasz Zarna,Till Bay,Susan McCourt,Paul Webster,Randy Giffen,Douglas Pollock,10.331686026134,7.651813718584814,5.595675951125934,2.5484928842653303,1.1280044413217365,1.0130300991232288,0.8652499164702011,0.4827921220851789,0.3976958484263405,0.3600390978120359,Dani Megert,Martin Aeschlimann,Kai-Uwe Maetzel,Dirk Baeumer,,,,,,,3.1210205778483777,1.4414520814518097,1.3780838135515574,1.0426791086314586,,,,,,,Dani Megert,Martin Aeschlimann,Dirk Baeumer,Kai-Uwe Maetzel,,,,,,,285.69689669967795,267.2599691359615,110.63899393090004,55.68661221185687,,,,,,,2011-04-01 11:08:55
492,6166,385989,1,1,1,1,1,1,JDT-UI,Markus Keller,Markus Keller,Markus Keller,27408,0.08547008547008547,Markus Keller,JDT-UI-Inbox,Benno Baumgartner,Martin Aeschlimann,Dani Megert,Tobias Widmer,Dirk Baeumer,Tom Hofmann,Adam Kiezun,Erich Gamma,21.9774959529607,19.219318349134017,16.16291844468874,16.02108678200415,13.894566736296554,12.741888631450673,11.7693782152977,9.543559548235034,9.261988145687068,6.809536157265532,Deepak Azad,Markus Keller,Dani Megert,Martin Aeschlimann,Benno Baumgartner,Dirk Baeumer,Tobias Widmer,Adam Kiezun,teicher,Raksha Vasisht,6.173084393348487,5.653460595031568,4.908121581180602,3.5282177932003664,2.5505623264459523,2.550128842115152,2.5017952729033186,2.3523869630749665,2.085188838416513,2.020293458898334,Dani Megert,Markus Keller,Deepak Azad,Martin Aeschlimann,Dirk Baeumer,Adam Kiezun,Benno Baumgartner,Darin Wright,Tobias Widmer,Erich Gamma,276.35021991232367,177.45527802192916,149.4031000157378,86.83468454749779,81.18242311986296,52.52298374319235,46.81499643007893,43.745788570209655,39.95293816136608,35.89542470835849,2012-07-25 21:33:09
109,5783,303785,1,1,1,1,1,1,JDT-Text,Dani Megert,Dani Megert,Dani Megert,231575,0.21428571428571427,Markus Keller,JDT-Text-Inbox,Dani Megert,Martin Aeschlimann,Benno Baumgartner,Dirk Baeumer,Raksha Vasisht,Tom Hofmann,Tobias Widmer,Erich Gamma,2.5482563426988367,2.035516978163722,2.024980044111361,1.8728604410343683,0.9576042692342788,0.8045904264632066,0.7589477194621435,0.7204615631846756,0.6616188196738967,0.6230479382537695,Dani Megert,Markus Keller,Martin Aeschlimann,Dirk Baeumer,Adam Kiezun,teicher,Benno Baumgartner,Raksha Vasisht,Andre Weinand,Tobias Widmer,1.1492425486037086,0.6926613388256126,0.2872793898684359,0.2721127402839669,0.2133315902221982,0.1777371456751083,0.17565316533410846,0.1721033705139462,0.15024293553976856,0.1486204134702989,Markus Keller,Dani Megert,Martin Aeschlimann,Benno Baumgartner,Tobias Widmer,teicher,Dirk Baeumer,Darin Wright,Adam Kiezun,Claude Knaus,741.0100860574121,586.6783467742342,201.75666554370426,128.61625460643506,100.39280536302978,97.70271330454302,92.77893948299713,79.35599795668044,73.96771442402662,53.798389272427045,2010-02-24 16:54:48
493,6167,386203,1,1,1,1,1,1,JDT-UI,Markus Keller,Markus Keller,Markus Keller,150249,0.06792452830188679,Martin Aeschlimann,Benno Baumgartner,Markus Keller,Dani Megert,JDT-UI-Inbox,Dirk Baeumer,Tobias Widmer,Tom Hofmann,Erich Gamma,Adam Kiezun,34.695777304185896,30.23024853325061,27.325913253387128,24.377760900341574,23.422519060678248,21.196508105780808,18.709204040957626,15.471607123223247,15.380664675431808,14.3053595410281,Markus Keller,Deepak Azad,Dani Megert,Martin Aeschlimann,Tobias Widmer,Dirk Baeumer,Raksha Vasisht,teicher,Adam Kiezun,Kai-Uwe Maetzel,10.163235620872918,9.669281592307186,8.761089394812018,5.199382024704391,4.885769412424954,4.844343923059318,4.048672168961722,3.86423690056831,3.655400810790957,3.527409714219772,Markus Keller,Dani Megert,Benno Baumgartner,Deepak Azad,Martin Aeschlimann,Tobias Widmer,teicher,Dirk Baeumer,Adam Kiezun,Erich Gamma,223.71810230026128,200.94105323135037,195.16975512796031,155.2180450984939,97.11443804381788,71.41947539394681,57.415293121008425,55.90657631714297,50.87330490856954,38.19500643199685,2012-07-29 17:38:08
111,5785,303945,1,1,1,1,1,1,JDT-UI,Markus Keller,Markus Keller,Markus Keller,93964,0.2857142857142857,Martin Aeschlimann,Markus Keller,Benno Baumgartner,Dani Megert,Philipe Mulet,Tobias Widmer,JDT-UI-Inbox,Tom Hofmann,Raksha Vasisht,Dirk Baeumer,4.030854397365911,3.1996652348032155,2.679716290223378,1.8777463923275224,1.862329955103044,1.7732260181527169,1.6385234368089632,1.5113362597653506,1.2356186145308743,0.9498145793456256,Markus Keller,Dani Megert,Martin Aeschlimann,Tobias Widmer,Dirk Baeumer,Benno Baumgartner,teicher,Andre Weinand,Erich Gamma,Christof Marti,2.266935686048135,1.9925725058412267,0.6078093222316282,0.5446245847627539,0.5282464209834884,0.3478233797301881,0.30666470696363235,0.19986329415016266,0.19857346042569765,0.19773595169385091,Dani Megert,Markus Keller,Martin Aeschlimann,Benno Baumgartner,Dirk Baeumer,Adam Kiezun,Tobias Widmer,teicher,Erich Gamma,Darin Wright,794.8216596876939,445.37247698749724,283.76788629069404,135.48843714611579,117.71018904078556,95.52608996591472,92.85562560875229,86.0031984207011,63.75676765439757,62.69784940210685,2010-02-25 18:12:26
239,5913,322556,1,1,1,1,1,1,JDT-Text,Markus Keller,Markus Keller,Markus Keller,224132,0.3333333333333333,Dani Megert,Markus Keller,JDT-Text-Inbox,Martin Aeschlimann,Benno Baumgartner,Tom Hofmann,Dirk Baeumer,Kai-Uwe Maetzel,Adam Kiezun,Tobias Widmer,2.0288093140959784,1.8997834770924,1.7922834723366432,1.7622690385574782,1.5665412484603185,1.0564478851855887,0.8664499004853542,0.7011969403771401,0.6233402392779691,0.6143833347245469,Deepak Azad,Markus Keller,Dani Megert,Raksha Vasisht,Benno Baumgartner,Martin Aeschlimann,teicher,Tobias Widmer,Dirk Baeumer,Erich Gamma,0.9981235838649888,0.5435529886763102,0.4703080384572265,0.3200920014209068,0.18911896501585365,0.1842405708258038,0.17000156285752618,0.16968484290279592,0.16154999566344586,0.15502205237008704,Markus Keller,Dani Megert,Martin Aeschlimann,Deepak Azad,Benno Baumgartner,Tobias Widmer,teicher,Dirk Baeumer,Erich Gamma,Kai-Uwe Maetzel,369.4531478979968,274.36470695438726,177.4490669630911,154.39906233484766,99.76748934176467,82.2324733433914,75.79993091489195,69.0130660342814,51.7762892644795,41.9183137227066,2010-08-12 15:55:49
371,6045,343422,1,1,1,1,1,1,JDT-UI,Dani Megert,Dani Megert,Dani Megert,238718,0.1875,Markus Keller,Martin Aeschlimann,Dani Megert,JDT-UI-Inbox,Dirk Baeumer,Benno Baumgartner,Tobias Widmer,Tom Hofmann,Claude Knaus,Erich Gamma,2.4439602806968885,2.400207112135773,2.130885319704693,1.5233056846633766,1.5108497922769064,1.401787595044626,1.2482165228432862,1.1016979430262088,0.8412801373449649,0.7989523672675908,Dani Megert,Markus Keller,Deepak Azad,Raksha Vasisht,Martin Aeschlimann,Benno Baumgartner,teicher,Tobias Widmer,Andre Weinand,Dirk Baeumer,1.0182934455757404,0.7695975731772114,0.4858912095085484,0.3317552476890181,0.22867604324026286,0.22331106694806024,0.21277417386980604,0.20341523974603176,0.1924419048810576,0.19216963458342,Markus Keller,Dani Megert,Martin Aeschlimann,Deepak Azad,Benno Baumgartner,Tobias Widmer,teicher,Dirk Baeumer,Erich Gamma,Kai-Uwe Maetzel,566.7794490364332,361.36282802151817,166.8640582344423,152.77701206277402,94.2540178980302,81.42937441500058,73.42648540753994,67.81210139549421,50.751827035212976,41.78172120156518,2011-04-20 14:37:55
244,5918,324237,1,1,1,1,1,1,JDT-UI,Deepak Azad,Deepak Azad,Deepak Azad,21904,0.11666666666666667,Markus Keller,Martin Aeschlimann,Dani Megert,Benno Baumgartner,JDT-UI-Inbox,Dirk Baeumer,Tobias Widmer,Adam Kiezun,Tom Hofmann,Erich Gamma,13.26340895986096,11.204734697675708,10.295800376542429,9.353338839115652,8.624455475269988,8.466918177126121,7.015168815171499,6.4911369549114974,5.027367729103355,4.900473306103937,Deepak Azad,Dani Megert,Markus Keller,Raksha Vasisht,Martin Aeschlimann,teicher,Benno Baumgartner,Tobias Widmer,Dirk Baeumer,Adam Kiezun,17.323809588609873,8.59232548964602,5.0757442017411885,3.347441257277469,1.8083205047889064,1.6516886856783493,1.6255083197508844,1.5926612063884746,1.5152100935840005,1.4669288157266562,Dani Megert,Markus Keller,Martin Aeschlimann,Adam Kiezun,Benno Baumgartner,Darin Wright,Dirk Baeumer,Deepak Azad,Tobias Widmer,teicher,266.3375889423847,205.6809946522764,89.94483480246592,86.74858223369812,68.87842352473639,59.058723444355174,56.75372815821608,45.22493585950593,42.70025133599268,40.45170330430861,2010-09-01 19:18:03
120,5794,304792,1,1,1,1,1,1,JDT-UI,Markus Keller,Markus Keller,Markus Keller,25903,0.1320754716981132,Markus Keller,Martin Aeschlimann,Dani Megert,Benno Baumgartner,JDT-UI-Inbox,Tobias Widmer,Dirk Baeumer,Adam Kiezun,Tom Hofmann,Erich Gamma,11.732219138669533,8.615927202755817,8.614007464064901,7.037602726695117,6.828571405525105,6.5919176451785315,6.169362105879978,4.5892619457499295,4.5583884092094245,3.8950348588656114,Dani Megert,Markus Keller,Martin Aeschlimann,teicher,Tobias Widmer,Benno Baumgartner,Dirk Baeumer,Andre Weinand,Erich Gamma,Kai-Uwe Maetzel,4.4305840006689206,4.107344393591264,1.4393662749276448,1.3280791559555765,1.2893097369260518,1.274287224448106,1.089960435967816,0.9359279774221057,0.9311236403505831,0.9273709106123404,Markus Keller,Dani Megert,Martin Aeschlimann,Adam Kiezun,Benno Baumgartner,Darin Wright,Dirk Baeumer,Tobias Widmer,teicher,Erich Gamma,361.02780127603376,261.61280859378024,95.51803826403132,89.06899737738286,77.47907106798866,60.14045773016014,59.57631465536323,45.71374855291809,44.574411440388886,39.83884013537456,2010-03-05 10:08:52
509,6183,393007,1,1,1,1,1,1,JDT-Text,Dani Megert,Dani Megert,Dani Megert,27264,0.09803921568627452,Martin Aeschlimann,Dani Megert,Markus Keller,Dirk Baeumer,Benno Baumgartner,JDT-Text-Inbox,Tobias Widmer,Erich Gamma,Tom Hofmann,Adam Kiezun,15.918083102978535,14.733789325206015,11.579765998604099,10.905740044970852,9.785167005751275,7.462272940145563,6.014610413773996,5.120373206524249,5.103557562173994,4.684403367951276,Markus Keller,Dani Megert,Benno Baumgartner,Deepak Azad,Martin Aeschlimann,Raksha Vasisht,Dirk Baeumer,teicher,Adam Kiezun,Tobias Widmer,4.184543606187154,3.694140614955266,2.2712561508150295,1.5455567481311878,1.205865852248882,1.1415616279852805,1.126658619321831,1.1062172407461943,1.0909643160201479,1.0901077475151484,Markus Keller,Deepak Azad,Dani Megert,Martin Aeschlimann,Dirk Baeumer,Darin Wright,Benno Baumgartner,Tobias Widmer,Adam Kiezun,teicher,337.4845382394085,227.8484998479116,226.9602179239397,127.42510376847572,73.63751287211224,71.58438416796885,68.08231784043409,64.67551723057824,64.55028814004072,56.1858273682089,2012-10-28 19:55:10
