,Unnamed: 0,bug_id,at_1,at_2,at_3,at_4,at_5,at_10,component,assignees,author,chosen,similar_bug,jaccard_score,history_at_1,history_at_2,history_at_3,history_at_4,history_at_5,history_at_6,history_at_7,history_at_8,history_at_9,history_at_10,history_at_1_v,history_at_2_v,history_at_3_v,history_at_4_v,history_at_5_v,history_at_6_v,history_at_7_v,history_at_8_v,history_at_9_v,history_at_10_v,code_at_1,code_at_2,code_at_3,code_at_4,code_at_5,code_at_6,code_at_7,code_at_8,code_at_9,code_at_10,code_at_1_v,code_at_2_v,code_at_3_v,code_at_4_v,code_at_5_v,code_at_6_v,code_at_7_v,code_at_8_v,code_at_9_v,code_at_10_v,api_at_1,api_at_2,api_at_3,api_at_4,api_at_5,api_at_6,api_at_7,api_at_8,api_at_9,api_at_10,api_at_1_v,api_at_2_v,api_at_3_v,api_at_4_v,api_at_5_v,api_at_6_v,api_at_7_v,api_at_8_v,api_at_9_v,api_at_10_v,report_time
98,5772,303163,1,1,1,1,1,1,JDT-UI,Markus Keller,Markus Keller,Markus Keller,177749,0.6363636363636364,Dani Megert,Martin Aeschlimann,JDT-UI-Inbox,Markus Keller,Benno Baumgartner,Tobias Widmer,Dirk Baeumer,Tom Hofmann,Erich Gamma,Adam Kiezun,2.629513785703145,2.4938448787648704,2.478692996768757,2.339216663625274,2.0869504711586844,1.4737756172617136,1.374868077268838,1.3016836927013289,0.9327190384852126,0.7989294500091971,Markus Keller,Dani Megert,Martin Aeschlimann,Benno Baumgartner,teicher,Tobias Widmer,Raksha Vasisht,Dirk Baeumer,Erich Gamma,Claude Knaus,1.1786685570291702,0.9002522939549001,0.36014267236857145,0.3514338315868599,0.3484903837591118,0.30199900541149755,0.3007998269776707,0.29201414737643394,0.27592837273695153,0.2718756023101657,Dani Megert,Markus Keller,Benno Baumgartner,Martin Aeschlimann,Tobias Widmer,teicher,Dirk Baeumer,Adam Kiezun,Erich Gamma,Kai-Uwe Maetzel,156378.00307806142,103381.53890389502,55599.41257768534,40565.54639014063,30477.52956725302,30121.613525775672,28976.439750780264,25573.073159818483,23704.84149109038,21277.358119582925,2010-02-18 10:28:25
99,5773,303313,1,1,1,1,1,1,JDT-UI,Markus Keller,Markus Keller,Markus Keller,163806,0.04130434782608696,Markus Keller,Martin Aeschlimann,Dani Megert,JDT-UI-Inbox,Benno Baumgartner,Dirk Baeumer,Tobias Widmer,Adam Kiezun,Tom Hofmann,Erich Gamma,249.08212129307245,213.0271409273783,209.27436729205294,169.88791681573974,162.66860054937808,151.38172301689153,131.56675443459258,72.92143269669171,72.83936039613567,71.2603613023428,Markus Keller,Dani Megert,Martin Aeschlimann,Dirk Baeumer,Benno Baumgartner,teicher,Raksha Vasisht,Tobias Widmer,Kai-Uwe Maetzel,Adam Kiezun,129.84781788195752,109.32490819435915,38.62850795821474,32.161631415941386,25.307525626350586,24.430102746657663,23.22201608601806,21.72654302449082,20.575940331569733,16.49556045901667,Dani Megert,Markus Keller,Benno Baumgartner,Martin Aeschlimann,teicher,Tobias Widmer,Dirk Baeumer,Adam Kiezun,Raksha Vasisht,Erich Gamma,1009076.240328603,563275.2119383707,52747.10972300128,49969.00632329305,39796.737025611634,38165.21375678482,35427.247554581234,30849.961440293955,30712.84357578645,27599.984263007187,2010-02-19 14:08:11
363,6037,342249,1,1,1,1,1,1,JDT-Text,Dani Megert,Dani Megert,Dani Megert,51704,0.0970873786407767,Martin Aeschlimann,JDT-Text-Inbox,Markus Keller,Dani Megert,Dirk Baeumer,Benno Baumgartner,Tom Hofmann,Tobias Widmer,Adam Kiezun,Erich Gamma,11.997878704639444,11.777468127122939,9.835177168590745,8.852933254917867,6.2858006949520195,5.457728824549658,4.7968618477824485,4.177842060789504,4.154253207772056,4.133989934721692,Dani Megert,Markus Keller,teicher,Martin Aeschlimann,Tobias Widmer,Benno Baumgartner,Deepak Azad,Dirk Baeumer,Kai-Uwe Maetzel,Erich Gamma,5.996177964381603,4.653141260039587,2.5919085121807828,1.7069307994925798,1.5734537502017099,1.5657880844735133,1.5101045559068709,1.395308406768919,1.3700091574023598,1.1001473025671138,Markus Keller,Dani Megert,Deepak Azad,Raksha Vasisht,Martin Aeschlimann,Benno Baumgartner,Tobias Widmer,Dirk Baeumer,teicher,Adam Kiezun,477633.86889935477,227845.30666043013,108403.36018613346,91680.369167887,72020.94101076122,65612.09543606997,55264.21483072211,54713.92195333076,53750.930917374964,48966.07415834112,2011-04-08 09:12:25
492,6166,385989,1,1,1,1,1,1,JDT-UI,Markus Keller,Markus Keller,Markus Keller,27408,0.08547008547008547,Markus Keller,JDT-UI-Inbox,Benno Baumgartner,Martin Aeschlimann,Dani Megert,Tobias Widmer,Dirk Baeumer,Tom Hofmann,Adam Kiezun,Erich Gamma,21.9774959529607,19.219318349134017,16.16291844468874,16.02108678200415,13.894566736296554,12.741888631450673,11.7693782152977,9.543559548235034,9.261988145687068,6.809536157265532,Deepak Azad,Markus Keller,Dani Megert,Martin Aeschlimann,Benno Baumgartner,Dirk Baeumer,Tobias Widmer,Adam Kiezun,teicher,Raksha Vasisht,6.173084393348487,5.653460595031568,4.908121581180602,3.5282177932003664,2.5505623264459523,2.550128842115152,2.5017952729033186,2.3523869630749665,2.085188838416513,2.020293458898334,Dani Megert,Markus Keller,Deepak Azad,Martin Aeschlimann,Benno Baumgartner,Raksha Vasisht,Tobias Widmer,Dirk Baeumer,teicher,Adam Kiezun,339831.72217723884,119813.12914547283,104923.1976939918,20083.98534593428,18937.113392356845,17370.072270473313,16959.451835922275,16682.794971694544,16267.351416796491,15457.962041295457,2012-07-25 21:33:09
109,5783,303785,1,1,1,1,1,1,JDT-Text,Dani Megert,Dani Megert,Dani Megert,231575,0.21428571428571427,Markus Keller,JDT-Text-Inbox,Dani Megert,Martin Aeschlimann,Benno Baumgartner,Dirk Baeumer,Raksha Vasisht,Tom Hofmann,Tobias Widmer,Erich Gamma,2.5482563426988367,2.035516978163722,2.024980044111361,1.8728604410343683,0.9576042692342788,0.8045904264632066,0.7589477194621435,0.7204615631846756,0.6616188196738967,0.6230479382537695,Dani Megert,Markus Keller,Martin Aeschlimann,Dirk Baeumer,Adam Kiezun,teicher,Benno Baumgartner,Raksha Vasisht,Andre Weinand,Tobias Widmer,1.1492425486037086,0.6926613388256126,0.2872793898684359,0.2721127402839669,0.2133315902221982,0.1777371456751083,0.17565316533410846,0.1721033705139462,0.15024293553976856,0.1486204134702989,Markus Keller,Dani Megert,Benno Baumgartner,Martin Aeschlimann,teicher,Tobias Widmer,Dirk Baeumer,Adam Kiezun,Raksha Vasisht,Erich Gamma,1081200.0538243407,219985.67297620708,52503.60611411987,49873.83647128949,39695.61608816399,38133.10235796936,35409.33781782953,30839.53412275929,29210.33934007465,27590.916070765874,2010-02-24 16:54:48
110,5784,303794,1,1,1,1,1,1,JDT-UI,Dani Megert,Dani Megert,Dani Megert,129725,0.14285714285714285,Dani Megert,Martin Aeschlimann,Markus Keller,JDT-UI-Inbox,Benno Baumgartner,Dirk Baeumer,Tobias Widmer,Erich Gamma,Adam Kiezun,Jerome Lanneluc,9.757511606893528,7.3090408205914565,6.072948880350594,5.353647864528081,4.342050159797711,3.6982375236335714,2.8331098972345083,2.7112077031074047,2.2705684133511834,1.911051914844156,Dani Megert,Markus Keller,Martin Aeschlimann,Dirk Baeumer,Kai-Uwe Maetzel,Benno Baumgartner,Erich Gamma,teicher,Tobias Widmer,Adam Kiezun,3.66626749940402,3.5493610927383745,1.079767018937634,0.9508734810560407,0.9179893848519324,0.7927075519991701,0.7633713713499412,0.6888684751381742,0.6797867928432966,0.6023776708326796,Markus Keller,Dani Megert,Benno Baumgartner,Martin Aeschlimann,teicher,Tobias Widmer,Dirk Baeumer,Adam Kiezun,Raksha Vasisht,Erich Gamma,1553249.3419177532,374647.2486186795,86886.32352904763,85969.5866909938,66139.51285133469,62701.79489818122,61162.62387518653,53842.4998563866,51014.67092829884,47253.84329613542,2010-02-24 18:19:51
111,5785,303945,1,1,1,1,1,1,JDT-UI,Markus Keller,Markus Keller,Markus Keller,93964,0.2857142857142857,Martin Aeschlimann,Markus Keller,Benno Baumgartner,Dani Megert,Philipe Mulet,Tobias Widmer,JDT-UI-Inbox,Tom Hofmann,Raksha Vasisht,Dirk Baeumer,4.030854397365911,3.1996652348032155,2.679716290223378,1.8777463923275224,1.862329955103044,1.7732260181527169,1.6385234368089632,1.5113362597653506,1.2356186145308743,0.9498145793456256,Markus Keller,Dani Megert,Martin Aeschlimann,Tobias Widmer,Dirk Baeumer,Benno Baumgartner,teicher,Andre Weinand,Erich Gamma,Christof Marti,2.266935686048135,1.9925725058412267,0.6078093222316282,0.5446245847627539,0.5282464209834884,0.3478233797301881,0.30666470696363235,0.19986329415016266,0.19857346042569765,0.19773595169385091,Dani Megert,Markus Keller,Benno Baumgartner,Martin Aeschlimann,teicher,Tobias Widmer,Dirk Baeumer,Adam Kiezun,Raksha Vasisht,Erich Gamma,1745054.6925062574,720056.1513871624,86805.78843188765,85935.29307173284,66104.16311706463,62690.36981658728,61155.042839322494,53838.86508757934,50559.80742838833,47249.25378739931,2010-02-25 18:12:26
239,5913,322556,1,1,1,1,1,1,JDT-Text,Markus Keller,Markus Keller,Markus Keller,224132,0.3333333333333333,Dani Megert,Markus Keller,JDT-Text-Inbox,Martin Aeschlimann,Benno Baumgartner,Tom Hofmann,Dirk Baeumer,Kai-Uwe Maetzel,Adam Kiezun,Tobias Widmer,2.0288093140959784,1.8997834770924,1.7922834723366432,1.7622690385574782,1.5665412484603185,1.0564478851855887,0.8664499004853542,0.7011969403771401,0.6233402392779691,0.6143833347245469,Deepak Azad,Markus Keller,Dani Megert,Raksha Vasisht,Benno Baumgartner,Martin Aeschlimann,teicher,Tobias Widmer,Dirk Baeumer,Erich Gamma,0.9981235838649888,0.5435529886763102,0.4703080384572265,0.3200920014209068,0.18911896501585365,0.1842405708258038,0.17000156285752618,0.16968484290279592,0.16154999566344586,0.15502205237008704,Deepak Azad,Markus Keller,Dani Megert,Raksha Vasisht,Martin Aeschlimann,Benno Baumgartner,teicher,Tobias Widmer,Dirk Baeumer,Adam Kiezun,202587.34121191886,101352.01660487911,97876.56967553435,34590.586328613885,27971.15361179549,27149.389695742528,22227.674797381842,21820.9519796576,20575.391120656863,18133.569830822176,2010-08-12 15:55:49
371,6045,343422,1,1,1,1,1,1,JDT-UI,Dani Megert,Dani Megert,Dani Megert,238718,0.1875,Markus Keller,Martin Aeschlimann,Dani Megert,JDT-UI-Inbox,Dirk Baeumer,Benno Baumgartner,Tobias Widmer,Tom Hofmann,Claude Knaus,Erich Gamma,2.4439602806968885,2.400207112135773,2.130885319704693,1.5233056846633766,1.5108497922769064,1.401787595044626,1.2482165228432862,1.1016979430262088,0.8412801373449649,0.7989523672675908,Dani Megert,Markus Keller,Deepak Azad,Raksha Vasisht,Martin Aeschlimann,Benno Baumgartner,teicher,Tobias Widmer,Andre Weinand,Dirk Baeumer,1.0182934455757404,0.7695975731772114,0.4858912095085484,0.3317552476890181,0.22867604324026286,0.22331106694806024,0.21277417386980604,0.20341523974603176,0.1924419048810576,0.19216963458342,Markus Keller,Dani Megert,Deepak Azad,Raksha Vasisht,Martin Aeschlimann,Benno Baumgartner,Tobias Widmer,teicher,Dirk Baeumer,Adam Kiezun,714126.9831896779,318857.1764361161,223507.43270610354,74271.84648498293,53817.53245328642,50963.32309356568,44478.24282103696,43915.26672086455,42307.729917390425,38442.64396651414,2011-04-20 14:37:55
244,5918,324237,1,1,1,1,1,1,JDT-UI,Deepak Azad,Deepak Azad,Deepak Azad,21904,0.11666666666666667,Markus Keller,Martin Aeschlimann,Dani Megert,Benno Baumgartner,JDT-UI-Inbox,Dirk Baeumer,Tobias Widmer,Adam Kiezun,Tom Hofmann,Erich Gamma,13.26340895986096,11.204734697675708,10.295800376542429,9.353338839115652,8.624455475269988,8.466918177126121,7.015168815171499,6.4911369549114974,5.027367729103355,4.900473306103937,Deepak Azad,Dani Megert,Markus Keller,Raksha Vasisht,Martin Aeschlimann,teicher,Benno Baumgartner,Tobias Widmer,Dirk Baeumer,Adam Kiezun,17.323809588609873,8.59232548964602,5.0757442017411885,3.347441257277469,1.8083205047889064,1.6516886856783493,1.6255083197508844,1.5926612063884746,1.5152100935840005,1.4669288157266562,Dani Megert,Markus Keller,Deepak Azad,Martin Aeschlimann,Benno Baumgartner,Raksha Vasisht,teicher,Tobias Widmer,Dirk Baeumer,Adam Kiezun,176532.34595264893,116723.98792986873,34409.932820867616,22815.42808588514,22703.486079070386,21091.481571871715,19038.149776865906,18310.031499265468,17631.43703796529,16348.715507372011,2010-09-01 19:18:03
374,6048,344436,1,1,1,1,1,1,JDT-Text,Dani Megert,Dani Megert,Dani Megert,121033,0.15384615384615385,Markus Keller,Dani Megert,Martin Aeschlimann,Benno Baumgartner,Tobias Widmer,JDT-Text-Inbox,Adam Kiezun,Dirk Baeumer,Tom Hofmann,Andre Weinand,2.0630609465307863,1.632802290455924,1.6250029078175083,1.428168307033482,1.2770304357883115,1.250265662767447,1.229340297208045,1.1770197424437,0.9869608192365926,0.6696038078673073,Dani Megert,Markus Keller,Deepak Azad,Raksha Vasisht,Martin Aeschlimann,Benno Baumgartner,teicher,Tobias Widmer,Dirk Baeumer,Christof Marti,0.5334519830236459,0.4007079811929482,0.3230219190213809,0.2943696376479962,0.18762314135324135,0.1865752896504388,0.17953078881993706,0.1740867312918319,0.16788541520500452,0.16277052588040394,Markus Keller,Dani Megert,Deepak Azad,Raksha Vasisht,Martin Aeschlimann,Benno Baumgartner,Tobias Widmer,teicher,Dirk Baeumer,Adam Kiezun,159733.2138072729,148577.26195541464,71157.04762117332,64170.63079915209,26782.47958801171,25826.565530708136,22669.035397037667,21992.412399074565,21235.154808329626,18884.10990879984,2011-05-02 11:20:10
509,6183,393007,1,1,1,1,1,1,JDT-Text,Dani Megert,Dani Megert,Dani Megert,27264,0.09803921568627452,Martin Aeschlimann,Dani Megert,Markus Keller,Dirk Baeumer,Benno Baumgartner,JDT-Text-Inbox,Tobias Widmer,Erich Gamma,Tom Hofmann,Adam Kiezun,15.918083102978535,14.733789325206015,11.579765998604099,10.905740044970852,9.785167005751275,7.462272940145563,6.014610413773996,5.120373206524249,5.103557562173994,4.684403367951276,Markus Keller,Dani Megert,Benno Baumgartner,Deepak Azad,Martin Aeschlimann,Raksha Vasisht,Dirk Baeumer,teicher,Adam Kiezun,Tobias Widmer,4.184543606187154,3.694140614955266,2.2712561508150295,1.5455567481311878,1.205865852248882,1.1415616279852805,1.126658619321831,1.1062172407461943,1.0909643160201479,1.0901077475151484,Markus Keller,Deepak Azad,Dani Megert,Martin Aeschlimann,Benno Baumgartner,Tobias Widmer,Dirk Baeumer,teicher,Adam Kiezun,Raksha Vasisht,301052.6598856477,241088.0879130179,112841.96191039143,34620.92256645061,32124.59217908861,28638.32690523388,27614.2983338904,26754.560595987958,24745.837156831567,23887.476495020106,2012-10-28 19:55:10
255,5929,325694,1,1,1,1,1,1,JDT-UI,Dani Megert,Dani Megert,Dani Megert,36514,0.12121212121212123,Markus Keller,Martin Aeschlimann,Dani Megert,JDT-UI-Inbox,Benno Baumgartner,Dirk Baeumer,Tobias Widmer,Adam Kiezun,Erich Gamma,Raksha Vasisht,13.804969827418489,12.811126982692151,12.42300641509667,9.963980063837957,9.374603876678183,8.048223351517457,7.362801561412697,6.029800859400418,5.900047072884492,4.9858506489980385,Dani Megert,Raksha Vasisht,Markus Keller,teicher,Deepak Azad,Benno Baumgartner,Martin Aeschlimann,Tobias Widmer,Dirk Baeumer,Andre Weinand,7.694159997798993,5.8123253386137534,4.931034696028492,1.7651160147949143,1.5785854303519915,1.5106041815863418,1.4920122295906617,1.3553041916356119,1.3010489308526243,1.260825976861127,Markus Keller,Dani Megert,Raksha Vasisht,Deepak Azad,Martin Aeschlimann,Benno Baumgartner,teicher,Tobias Widmer,Dirk Baeumer,Adam Kiezun,135852.43942114964,77177.02605483687,56327.85303743968,25434.0477288366,22721.90356188403,22501.326809956558,18913.733284977643,18263.17825300332,17606.804988247743,16341.780345512007,2010-09-19 09:09:56
