,Unnamed: 0,bug_id,at_1,at_2,at_3,at_4,at_5,at_10,component,assignees,author,chosen,similar_bug,jaccard_score,history_at_1,history_at_2,history_at_3,history_at_4,history_at_5,history_at_6,history_at_7,history_at_8,history_at_9,history_at_10,history_at_1_v,history_at_2_v,history_at_3_v,history_at_4_v,history_at_5_v,history_at_6_v,history_at_7_v,history_at_8_v,history_at_9_v,history_at_10_v,code_at_1,code_at_2,code_at_3,code_at_4,code_at_5,code_at_6,code_at_7,code_at_8,code_at_9,code_at_10,code_at_1_v,code_at_2_v,code_at_3_v,code_at_4_v,code_at_5_v,code_at_6_v,code_at_7_v,code_at_8_v,code_at_9_v,code_at_10_v,api_at_1,api_at_2,api_at_3,api_at_4,api_at_5,api_at_6,api_at_7,api_at_8,api_at_9,api_at_10,api_at_1_v,api_at_2_v,api_at_3_v,api_at_4_v,api_at_5_v,api_at_6_v,api_at_7_v,api_at_8_v,api_at_9_v,api_at_10_v,report_time
363,6037,342249,1,1,1,1,1,1,JDT-Text,Dani Megert,Dani Megert,Dani Megert,51763,0.0970873786407767,JDT-Text-Inbox,Dani Megert,Tom Hofmann,Benno Baumgartner,Markus Keller,Christof Marti,Martin Aeschlimann,Kai-Uwe Maetzel,Claude Knaus,Deepak Azad,25.66567666890061,22.362581971908078,15.47735309067116,9.654160221559028,8.058082786164386,6.4367871479978405,6.039603012348193,5.2711938378450665,3.7426649370385943,2.5155998235286794,Dani Megert,Markus Keller,teicher,Martin Aeschlimann,Tobias Widmer,Benno Baumgartner,Dirk Baeumer,Kai-Uwe Maetzel,Deepak Azad,Erich Gamma,3.643804727748181,2.0242944416438453,1.5951512843822115,0.8587130301084405,0.848067013522529,0.8318854092441708,0.6847099951294267,0.6726558929577471,0.5606645665061775,0.5086114526791761,Markus Keller,Martin Aeschlimann,Dani Megert,Benno Baumgartner,Dirk Baeumer,Adam Kiezun,Tobias Widmer,teicher,Deepak Azad,Darin Wright,307.23279765254813,239.8766116336327,178.44049200729432,78.4840842734899,75.78530385142562,59.62698943227164,58.47221194061887,52.37427742865668,44.218451759054325,40.381097563072565,2011-04-08 09:12:25
492,6166,385989,1,1,1,1,1,1,JDT-UI,Markus Keller,Markus Keller,Markus Keller,27415,0.08547008547008547,Markus Keller,JDT-UI-Inbox,Benno Baumgartner,Martin Aeschlimann,Tobias Widmer,Dirk Baeumer,Dani Megert,Adam Kiezun,Erich Gamma,Karsten Becker,25.60416045052364,22.858006485738247,19.670532899507805,19.64941521426717,15.795285776817453,14.727417649135303,12.743928056003206,11.31031947959786,8.524796469063961,7.439700324927259,Deepak Azad,Markus Keller,Dani Megert,Martin Aeschlimann,Dirk Baeumer,Benno Baumgartner,Tobias Widmer,Adam Kiezun,teicher,Raksha Vasisht,5.254727282482944,4.8910840207878,4.212972558315877,3.154794620472136,2.236100128453709,2.2338514011987147,2.1906562582904114,2.0633952582088253,1.8154299013971975,1.7248197149804154,Dani Megert,Markus Keller,Deepak Azad,Dirk Baeumer,Martin Aeschlimann,Benno Baumgartner,Tobias Widmer,Adam Kiezun,teicher,Andre Weinand,298.5127266900901,222.24089729967525,170.75927986559867,132.12484777628032,123.05129342029228,70.25549401300283,60.27526574736878,60.271207417661635,54.687621688631275,54.655521076976655,2012-07-25 21:33:09
110,5784,303794,1,1,1,1,1,1,JDT-UI,Dani Megert,Dani Megert,Dani Megert,129730,0.14285714285714285,Dani Megert,Martin Aeschlimann,Markus Keller,JDT-UI-Inbox,Benno Baumgartner,Dirk Baeumer,Tobias Widmer,Erich Gamma,Adam Kiezun,Thomas Mäder,9.164835622658217,8.209830924172241,6.989387013074428,6.2203308288882875,4.690498908924241,4.55242869554774,3.4414974973798214,3.3866628366310665,2.8495345853816967,1.7904729459049082,Dani Megert,Markus Keller,Martin Aeschlimann,Dirk Baeumer,Kai-Uwe Maetzel,Benno Baumgartner,Erich Gamma,teicher,Tobias Widmer,Adam Kiezun,3.1152416362837005,2.9970804739997514,0.9431910995246324,0.8324900063266294,0.80399211857858,0.6802155024356843,0.6618426825517431,0.5911446308741392,0.5837862207324367,0.5183359685374362,Markus Keller,Dani Megert,Martin Aeschlimann,Benno Baumgartner,Dirk Baeumer,Tobias Widmer,teicher,Adam Kiezun,Erich Gamma,Darin Wright,784.560777083509,533.7072996593237,375.06123127797065,158.42584007461863,130.52193908316013,112.77903238502792,103.39682070044044,101.91663736979959,66.62726076508615,66.42399664660304,2010-02-24 18:19:51
111,5785,303945,1,1,1,1,1,1,JDT-UI,Markus Keller,Markus Keller,Markus Keller,93988,0.2857142857142857,Martin Aeschlimann,Markus Keller,Benno Baumgartner,Tobias Widmer,JDT-UI-Inbox,Dani Megert,Raksha Vasisht,Dirk Baeumer,Adam Kiezun,Erich Gamma,5.725407358046,4.175168034208116,3.592409594966285,2.490032682781408,1.9215038782726968,1.8399443113263232,1.7630039949101002,1.1760897410273348,0.9866434237304309,0.8334405056267928,Markus Keller,Dani Megert,Martin Aeschlimann,Tobias Widmer,Dirk Baeumer,Benno Baumgartner,teicher,Andre Weinand,Erich Gamma,Christof Marti,1.9520775546782223,1.7226284329744368,0.5382476716235315,0.4831725583497362,0.4691469420005122,0.30030424184773885,0.2649301493525777,0.16976891490694065,0.1687290231417796,0.1680570625805347,Dani Megert,Markus Keller,Martin Aeschlimann,Benno Baumgartner,Dirk Baeumer,Tobias Widmer,teicher,Adam Kiezun,Erich Gamma,Darin Wright,840.8409322903157,561.9424811301159,375.0179722379382,158.3508669999409,130.5135891298399,112.76651655925608,103.37267095183864,101.91307321048481,66.62266007454524,66.42166722615329,2010-02-25 18:12:26
241,5915,322914,1,1,1,1,1,1,JDT-Text,Dani Megert,Dani Megert,Dani Megert,99330,0.14285714285714285,Dani Megert,JDT-Text-Inbox,Tom Hofmann,Benno Baumgartner,Christof Marti,Claude Knaus,Martin Aeschlimann,Raksha Vasisht,Tom Eicher,Kai-Uwe Maetzel,9.69475189780282,7.445216376243879,2.565449680898281,1.6556155630589182,1.1150461671536898,0.939724775378064,0.6407161843990052,0.582997006591389,0.4477897869335024,0.30057016298560824,Dani Megert,Markus Keller,Raksha Vasisht,Martin Aeschlimann,Dirk Baeumer,Deepak Azad,Benno Baumgartner,teicher,Kai-Uwe Maetzel,Erich Gamma,0.455426281508823,0.4421165005533352,0.29103679983966363,0.19920090408880406,0.18925395455067093,0.14179046769178247,0.13767546003405254,0.13433479945080776,0.12009653166733443,0.10491432701876464,Markus Keller,Dani Megert,Martin Aeschlimann,Deepak Azad,Benno Baumgartner,Tobias Widmer,teicher,Dirk Baeumer,Darin Wright,Adam Kiezun,323.38614445464685,302.97892038693647,137.65504954026443,85.89721555332677,77.53423544046,59.01872777715877,58.73180631878955,58.48474011156075,57.77734671940794,48.41596975311406,2010-08-17 15:42:07
371,6045,343422,0,1,1,1,1,1,JDT-UI,Dani Megert,Dani Megert,Markus Keller,238819,0.1875,Martin Aeschlimann,Markus Keller,JDT-UI-Inbox,Dirk Baeumer,Dani Megert,Tobias Widmer,Benno Baumgartner,Erich Gamma,Claude Knaus,Adam Kiezun,3.0991831892135484,2.86935232962551,1.9371879291041318,1.9148641386849,1.8867696164995509,1.6309611848689842,1.6075940631025671,1.0822998679926037,0.9972710459732584,0.9143599379876002,Dani Megert,Markus Keller,Deepak Azad,Raksha Vasisht,Martin Aeschlimann,Benno Baumgartner,teicher,Tobias Widmer,Dirk Baeumer,Andre Weinand,0.8478011255738804,0.6444157724988394,0.40857814887418203,0.2765430015073126,0.1922736814722767,0.18786329608394228,0.1787627637369689,0.17102099715237978,0.16166565042164205,0.16165247876627453,Markus Keller,Dani Megert,Martin Aeschlimann,Deepak Azad,Benno Baumgartner,Tobias Widmer,teicher,Dirk Baeumer,Erich Gamma,Kai-Uwe Maetzel,941.3727109134925,396.8474750478241,195.53429501719813,155.6522403469162,106.6266936544823,91.80495137146576,83.63954438405655,74.7722541450008,53.6354111898916,43.520150388753216,2011-04-20 14:37:55
244,5918,324237,1,1,1,1,1,1,JDT-UI,Deepak Azad,Deepak Azad,Deepak Azad,21939,0.11666666666666667,Markus Keller,Martin Aeschlimann,Benno Baumgartner,JDT-UI-Inbox,Dirk Baeumer,Dani Megert,Tobias Widmer,Adam Kiezun,Erich Gamma,Karsten Becker,15.381588101142846,13.423696985071292,10.439168637654843,10.197523414817724,10.187921104078283,8.447873811562454,8.249447825516732,7.747108398411125,5.902777261726582,3.863640113663575,Deepak Azad,Dani Megert,Markus Keller,Raksha Vasisht,Martin Aeschlimann,teicher,Benno Baumgartner,Tobias Widmer,Dirk Baeumer,Adam Kiezun,14.606508763820095,7.307430039700138,4.321637922620688,2.7778365600471675,1.566357782780761,1.4297541580571411,1.3991986604059417,1.3731622308428253,1.308243169795673,1.2709422956818144,Dani Megert,Markus Keller,Martin Aeschlimann,Adam Kiezun,Benno Baumgartner,Dirk Baeumer,Darin Wright,Deepak Azad,Tobias Widmer,teicher,267.7037108613626,211.295816807117,108.78602713254088,103.66216794921888,73.99910325309868,67.12681879428224,62.65318779801865,47.20863865286577,45.713322472789706,41.957944346084055,2010-09-01 19:18:03
374,6048,344436,1,1,1,1,1,1,JDT-Text,Dani Megert,Dani Megert,Dani Megert,121034,0.15384615384615385,Dani Megert,JDT-Text-Inbox,Tom Hofmann,Benno Baumgartner,Claude Knaus,Kai-Uwe Maetzel,Tom Eicher,Christof Marti,Deepak Azad,Markus Keller,4.661742278998911,4.4153571805504725,3.2597700544330634,2.1205582047524194,1.1113552937809177,0.7232273294506365,0.621156556044634,0.533929578676329,0.36482487984237744,0.19736571712785209,Dani Megert,Markus Keller,Deepak Azad,Raksha Vasisht,Martin Aeschlimann,Benno Baumgartner,teicher,Tobias Widmer,Dirk Baeumer,Christof Marti,0.21489993163418766,0.1679948407994304,0.13862617214412554,0.1168964068296991,0.07872078714212948,0.07821544605112668,0.0758931481033762,0.07311067448847354,0.07058629051056327,0.06848321940581659,Markus Keller,Dani Megert,Martin Aeschlimann,Benno Baumgartner,Tobias Widmer,Deepak Azad,teicher,Dirk Baeumer,Raksha Vasisht,Kai-Uwe Maetzel,153.37010853670103,133.21910451526475,60.480812462795505,54.864327978716794,49.73972465129782,49.36628571053526,41.07879318490518,34.1481187571606,31.23815805087864,22.47429837120133,2011-05-02 11:20:10
377,6051,344552,1,1,1,1,1,1,JDT-Text,Dani Megert,Dani Megert,Dani Megert,127695,0.1,Dani Megert,JDT-Text-Inbox,Tom Hofmann,Benno Baumgartner,Christof Marti,Markus Keller,Kai-Uwe Maetzel,Claude Knaus,Martin Aeschlimann,Platform-UI-Inbox,26.277160995474034,25.09394515451513,18.71192876992336,16.075549575054698,7.0781961033063565,5.50678581529385,4.450646113481921,2.998578692245044,2.856285468107457,1.5463089020901264,Dani Megert,Markus Keller,Raksha Vasisht,teicher,Deepak Azad,Martin Aeschlimann,Kai-Uwe Maetzel,Tobias Widmer,Benno Baumgartner,Dirk Baeumer,1.2562781209114575,1.1935138482390155,0.8474726106085027,0.7073913853790711,0.6610025846340188,0.5627115657374819,0.5389948418231046,0.5372040648811196,0.4347386071904974,0.3895536202563177,Markus Keller,Benno Baumgartner,Dani Megert,Martin Aeschlimann,Deepak Azad,Tobias Widmer,teicher,Dirk Baeumer,Raksha Vasisht,Adam Kiezun,170.31827861622025,160.0988349048244,159.45270791467638,74.60041222090895,54.7867037774477,50.33738378335867,43.444523876939314,37.18428530126494,32.78588396737975,31.587221447745875,2011-05-03 11:18:50
509,6183,393007,1,1,1,1,1,1,JDT-Text,Dani Megert,Dani Megert,Dani Megert,27292,0.09803921568627452,Dani Megert,JDT-Text-Inbox,Tom Hofmann,Benno Baumgartner,Markus Keller,Christof Marti,Martin Aeschlimann,Kai-Uwe Maetzel,Claude Knaus,Adam Kiezun,33.761214120965946,30.163256315111035,18.271459112358748,17.136660291385294,11.371658833443597,6.413525847286167,6.081044249255784,4.5821583082940585,4.167364620102984,2.2562631568777096,Dani Megert,Markus Keller,Benno Baumgartner,Deepak Azad,Martin Aeschlimann,Dirk Baeumer,Adam Kiezun,Tobias Widmer,teicher,Raksha Vasisht,2.12874149995623,2.0000295899389373,1.4691560705738569,0.7032705270792765,0.629422248594959,0.5906598663451087,0.5728442370101128,0.5594865116968557,0.5550663579732786,0.5428323197361397,Dani Megert,Markus Keller,Deepak Azad,Martin Aeschlimann,Benno Baumgartner,Darin Wright,Dirk Baeumer,Tobias Widmer,teicher,Adam Kiezun,283.0833446812716,244.94836967024682,144.7026939684785,138.86518486564162,73.10991017243603,62.55498683687666,60.58235423422526,58.553288974700344,57.019325265794286,51.207688368283094,2012-10-28 19:55:10
